id;x;y
80;-175.773947;127.041738
80;-178.559084;124.329173
80;-182.701738;123.118353
80;-186.223283;120.082599
80;-186.720037;115.564203
80;-183.736660;111.828675
80;-180.349335;108.915667
80;-177.241974;106.072728
80;-177.519797;101.447568
80;-176.467457;96.656334
80;-172.220521;94.551034
80;-169.152558;91.620249
80;-164.861148;91.489837
80;-161.309139;93.997051
80;-160.917531;98.015557
80;-159.396236;101.211344
80;-158.165521;104.646820
80;-154.659436;106.550321
80;-150.853233;107.604620
80;-147.538344;105.920701
80;-145.417709;102.815007
80;-141.197708;102.698900
80;-137.192616;104.771895
80;-132.794026;107.056660
80;-127.949334;108.293175
80;-123.133563;109.637922
80;-118.147794;109.260950
80;-115.623304;104.945055
80;-114.075027;100.190811
80;-116.649581;96.230419
80;-120.433987;94.110472
80;-122.539685;90.682498
80;-124.175867;86.819667
80;-126.982544;84.170114
80;-131.054040;82.925652
80;-135.427349;82.078406
80;-140.182135;81.545966
80;-143.526243;78.670150
80;-146.718225;76.091100
80;-151.272679;76.043387
80;-153.953285;79.452087
80;-155.220765;84.099097
81;-33.493602;120.555499
81;-35.150370;123.135626
81;-34.111375;126.376894
81;-33.204141;129.395437
81;-33.957382;132.031404
81;-34.387790;134.636678
81;-35.236096;137.419142
81;-36.235239;139.878183
81;-36.878918;142.085072
81;-38.369847;143.789170
81;-40.609841;145.329457
81;-43.201139;144.843158
81;-44.204862;142.594864
81;-43.103876;140.159905
81;-40.671433;138.141131
81;-39.466557;135.402397
81;-40.019444;132.867361
81;-40.147290;130.576862
81;-40.936621;128.684059
81;-40.867096;126.685268
81;-40.726828;124.690193
81;-41.101663;122.725632
81;-42.635733;121.442422
81;-44.897790;120.864138
81;-45.630653;118.707877
81;-47.298295;116.512149
81;-47.793809;113.598467
81;-49.105117;111.496401
81;-49.237163;108.667818
81;-48.288756;106.530143
81;-48.748336;104.583663
81;-49.537840;102.496886
81;-51.045243;101.182451
81;-53.045148;101.201845
81;-54.868843;102.022904
81;-56.866574;101.927657
81;-58.983125;103.166345
81;-61.869159;103.770892
81;-64.634282;104.933368
81;-67.161681;105.189868
81;-68.678472;103.670435
81;-68.448050;101.467822
81;-67.027744;100.059728
81;-66.298567;98.197390
81;-66.502874;96.207853
81;-67.721924;94.622320
81;-69.603023;93.943005
81;-71.502326;92.907964
81;-72.675259;90.969711
81;-73.869256;89.365227
81;-75.171255;87.319764
81;-75.567531;84.951874
81;-75.757700;82.473770
81;-76.370093;80.115906
81;-75.244057;77.443826
81;-75.331022;74.914485
81;-73.957749;73.336696
81;-72.589688;71.516996
81;-72.314399;69.014254
81;-73.382460;67.176644
81;-75.650398;66.227422
81;-77.890457;67.333447
81;-79.538904;68.847787
81;-80.715293;70.465227
81;-80.097226;72.367329
81;-79.584861;74.470729
81;-77.550992;75.458246
81;-75.139662;75.561110
81;-73.795731;73.889705
81;-71.995490;73.018422
81;-70.152087;72.242624
81;-68.219336;72.974011
81;-66.167453;73.370984
81;-64.168515;73.305832
81;-62.716328;75.265370
81;-62.234785;78.031772
81;-63.445414;80.218185
81;-65.969819;80.576085
81;-68.439241;81.294641
81;-70.660776;82.695299
81;-72.810360;83.973673
81;-74.887811;84.265297
81;-76.860887;83.938232
81;-78.859109;84.022532
81;-80.817662;83.617476
81;-81.551075;81.756803
81;-80.538386;79.842227
81;-79.427441;78.179157
81;-77.434337;78.013214
81;-75.897716;76.733060
81;-73.970809;77.268811
81;-72.097388;77.969021
81;-71.155045;79.733104
81;-71.853605;81.822049
81;-71.098658;83.674090
81;-70.925815;85.666607
81;-72.083029;87.297820
81;-73.669094;88.516178
81;-73.720905;90.581229
81;-74.952942;92.631367
81;-76.583199;94.659176
81;-78.191694;96.225294
81;-79.445998;98.592152
81;-79.143955;100.893537
81;-80.272478;102.677398
81;-81.626019;104.149786
81;-83.623166;104.256566
81;-85.493276;103.033099
81;-87.487431;101.700233
81;-88.786151;99.893292
81;-91.443296;99.657292
81;-93.097729;98.170294
81;-95.317548;97.019978
81;-96.032193;95.067754
81;-96.802402;93.117967
81;-96.768884;90.546346
81;-97.585561;88.553792
81;-97.628610;86.356167
81;-97.747899;84.156874
81;-99.457382;83.118765
81;-101.342854;82.393625
81;-103.175917;81.593698
81;-105.236990;82.113849
81;-107.190369;81.684535
81;-108.953998;80.741341
81;-110.987122;79.464264
81;-112.938041;77.560191
81;-115.150599;76.875328
81;-117.150510;76.856444
81;-118.986016;77.650747
81;-119.658202;79.544285
81;-118.721636;81.865903
81;-119.930423;84.021394
81;-118.739801;86.654257
81;-115.535613;87.308261
81;-113.545256;90.053643
81;-110.266329;90.248187
81;-106.988800;91.405713
81;-103.979548;92.162363
81;-101.652716;90.696213
81;-98.812391;89.676014
81;-96.158699;89.423918
81;-93.291533;89.880292
81;-91.034118;88.758718
81;-88.823052;88.693794
81;-86.911370;89.680551
81;-86.206791;91.552333
81;-86.440699;93.870253
81;-85.905330;95.797266
81;-84.133133;97.137384
81;-83.335249;98.971336
81;-82.513105;100.794542
81;-81.702408;102.655905
81;-82.372993;105.025075
81;-81.840450;107.890351
81;-81.871601;110.615615
81;-79.597835;112.646697
81;-79.462735;115.394844
81;-77.579060;117.063370
81;-75.549078;116.672810
81;-73.677186;118.136653
81;-72.606916;119.826185
81;-72.839284;121.954271
81;-74.453097;123.604193
81;-75.293602;125.600428
81;-76.603061;127.112155
81;-76.553020;129.248364
81;-76.247484;131.529690
81;-75.146267;133.199217
81;-73.892149;135.221689
81;-74.421832;137.488562
81;-75.290639;139.881770
81;-75.968656;142.375454
81;-78.329599;144.222038
81;-78.463212;146.916748
81;-78.422807;149.906884
81;-78.529714;152.747890
81;-79.449955;155.589699
81;-81.382544;158.052778
81;-81.339477;160.869277
81;-79.988566;163.496253
81;-78.761411;165.979560
81;-75.972323;167.629450
81;-73.271479;168.342375
81;-70.561313;170.164100
81;-68.148671;171.521650
81;-65.724404;171.777716
81;-63.329009;173.374594
81;-60.474135;174.323446
81;-58.635676;176.181538
81;-57.154044;177.875658
81;-55.623446;179.194864
81;-55.781818;181.439962
81;-56.766247;183.255238
81;-58.303026;184.588875
81;-58.994076;186.465695
81;-60.965360;187.875583
81;-63.587019;188.446804
81;-66.506882;188.905247
81;-69.208694;190.242324
82;-38.882810;115.982728
82;-40.694466;113.814237
82;-40.076348;111.079430
82;-37.516657;108.994708
82;-37.051514;106.025855
82;-36.006934;103.085824
82;-32.845164;102.271852
82;-29.949429;103.378599
82;-26.991918;104.775809
82;-24.353723;103.723150
82;-21.207817;103.073702
82;-18.781240;101.699228
82;-18.571260;99.052392
82;-20.458921;97.268838
82;-23.184531;97.760350
82;-25.550989;96.558714
82;-28.577616;96.164780
82;-30.910623;97.420534
82;-33.058997;96.560570
82;-35.602275;97.737563
82;-36.607361;100.097025
82;-36.014123;102.818540
82;-34.202704;104.236678
82;-32.508340;106.341566
82;-30.268069;106.856750
82;-28.291917;107.164678
82;-27.162705;108.815400
82;-26.314845;110.626790
82;-24.158082;111.671580
82;-21.535669;112.358175
82;-19.396581;111.178239
82;-17.123173;111.065950
82;-15.310560;110.220708
82;-13.352978;110.630431
82;-12.440255;112.474619
82;-11.026738;113.889528
82;-9.251388;114.810469
82;-6.967462;115.734741
82;-4.993384;115.299024
82;-3.491009;113.823062
82;-2.676589;111.573409
82;-4.120731;109.395537
82;-6.287521;108.279922
82;-7.912221;105.842852
82;-10.494742;104.702215
82;-13.676580;104.297587
82;-16.024031;102.191958
82;-16.140785;98.818946
82;-13.896374;96.046686
82;-10.871067;93.715482
82;-6.788594;93.113661
82;-2.754743;91.968379
82;0.517900;89.939565
82;3.983732;89.873361
82;6.950064;88.510272
82;9.296827;86.723173
82;12.655852;86.685984
82;15.136018;83.969363
82;16.786508;80.342129
82;15.660976;76.895628
82;16.918326;73.469871
82;15.871729;70.429444
82;12.811927;69.648815
82;10.401265;67.565725
82;10.792236;64.131425
82;12.604473;61.252367
82;16.028633;61.080303
82;18.827455;62.589091
82;22.241082;61.257646
82;25.057865;62.741029
82;28.094778;63.486514
82;30.512937;66.152912
82;32.133874;68.997634
82;33.530084;71.697573
82;34.064564;74.235760
82;34.445746;76.822813
82;34.012785;79.209274
82;34.591169;81.356035
82;34.545553;83.972526
82;35.340312;86.512200
82;37.668915;87.713728
82;38.948342;89.864374
82;41.359402;91.348945
82;43.265685;93.777156
82;44.913340;96.755179
82;46.360121;99.963890
82;44.420000;103.095030
82;45.478721;106.814993
82;44.703137;110.258113
82;41.783378;112.959834
82;38.102903;115.384924
82;34.185023;114.043589
82;30.254497;114.886794
82;27.693209;112.377383
82;24.958805;110.369707
82;21.232352;111.251383
82;19.371602;114.708652
82;18.806224;118.860238
82;14.923861;121.432438
82;13.224720;126.115879
82;16.106970;129.998426
82;20.292812;132.733152
82;24.281193;135.297827
82;28.764744;136.139594
82;33.159068;138.453139
82;33.927346;143.393762
82;36.853539;146.857179
82;35.864331;150.921835
82;32.479178;153.559319
82;27.783356;154.017416
82;23.602521;151.873894
82;19.411786;152.323461
82;15.734476;154.028139
82;12.584183;156.133539
82;8.943261;156.923867
82;5.317830;156.077346
82;2.079087;155.440428
82;0.819547;152.847046
82;-0.367199;150.454555
82;-1.190620;148.149380
82;-1.970037;145.527162
82;-1.604398;142.583993
82;0.623684;140.414829
82;3.508673;140.675116
82;6.267700;142.597357
82;9.550908;144.563284
82;13.062070;146.690165
82;13.974098;150.505989
82;16.243332;153.172659
82;15.870312;156.221570
82;15.514035;159.378770
82;16.213274;162.931772
82;13.832012;165.816049
82;12.923280;169.852635
82;9.315556;171.455892
82;6.068534;174.175172
82;3.803184;177.604145
82;-0.645736;178.090905
82;-3.075606;181.653155
82;-7.429229;182.620401
82;-10.920065;185.258568
82;-12.132126;189.575439
82;-16.540334;191.694242
82;-20.358949;194.921963
82;-25.278459;194.206125
82;-30.198076;195.099081
82;-35.061345;196.260377
82;-37.158158;200.617860
82;-38.834913;204.735145
82;-39.628203;209.139364
82;-42.303032;212.976860
82;-42.601260;217.638720
82;-40.342128;222.099250
82;-40.107989;226.777022
82;-40.352812;231.091649
82;-40.855455;235.046829
82;-44.299910;237.666164
82;-46.381844;241.142288
82;-49.743551;243.776211
82;-50.297982;248.130804
82;-53.002016;251.631305
82;-51.673508;255.420387
82;-50.481215;259.746466
82;-48.426741;263.648304
82;-49.839060;267.708426
82;-50.696213;271.959609
82;-53.999454;274.636008
82;-57.604140;276.833648
82;-61.452973;278.992914
82;-62.346613;282.877487
82;-61.433395;286.548107
82;-59.969356;290.023012
82;-57.473335;292.537432
82;-58.044389;295.849884
82;-56.057926;298.414672
82;-57.276333;301.924548
82;-60.099588;303.711881
82;-63.815754;304.255154
82;-67.414023;305.358104
82;-68.981665;308.987312
82;-71.527671;312.004805
82;-73.565429;315.520450
82;-75.636485;319.095411
82;-74.679979;323.088019
82;-71.745184;325.624210
82;-68.243520;326.930530
82;-64.773317;328.017980
82;-61.129915;326.766607
82;-57.289457;325.652885
82;-54.235682;323.555412
82;-50.754467;322.880437
82;-47.017795;321.950732
82;-45.806325;318.447626
82;-44.402535;314.903893
82;-45.678076;311.515538
82;-46.604577;308.272071
82;-48.868063;305.736441
82;-51.679131;304.847026
82;-53.566207;303.273035
82;-55.396344;301.769149
83;-37.317407;113.342009
83;-38.437296;110.807252
83;-40.439689;108.442704
83;-41.079025;105.526740
83;-42.704461;103.286537
83;-45.544239;103.180393
83;-47.619879;101.408863
83;-50.367761;101.514535
83;-52.562303;100.002802
83;-52.902181;97.516438
83;-54.841005;96.483250
83;-56.038070;94.881053
83;-57.012521;93.134501
83;-58.894849;92.137703
83;-61.224445;91.712154
83;-63.379997;92.115882
83;-64.917583;94.292204
83;-67.413573;94.289656
83;-69.819268;96.070480
83;-72.390242;96.635611
83;-75.179535;96.618657
83;-76.675769;94.264712
83;-75.994803;91.313590
83;-73.921075;89.041124
83;-73.430615;85.879578
83;-73.913677;82.342698
83;-76.998673;80.456195
83;-79.946560;78.715659
83;-82.850143;77.128410
83;-85.805096;77.136894
83;-89.019901;76.187809
83;-92.366648;74.728631
83;-95.823067;76.788611
83;-96.063035;80.639725
83;-94.043829;84.001286
83;-94.470154;87.516806
83;-96.852931;89.632632
83;-99.623455;91.897531
83;-102.683599;94.304586
83;-103.794128;97.540542
83;-102.445646;100.676370
83;-104.146760;103.707685
83;-102.617978;106.832351
83;-104.126305;109.708069
83;-106.035540;111.834665
83;-108.573283;113.391137
83;-110.226685;116.360418
83;-113.386826;117.683534
83;-114.506806;121.176619
83;-112.775760;124.537097
83;-110.666329;127.577650
83;-110.143182;131.083581
83;-111.300104;134.768037
83;-113.461757;137.883407
83;-112.374540;141.558497
83;-112.417426;145.365005
83;-109.672386;148.369955
83;-106.231498;151.115445
83;-101.821070;152.129029
83;-98.016396;149.868795
83;-93.387988;148.394278
83;-90.640858;144.216566
83;-85.811439;143.333592
83;-81.239773;142.185694
83;-76.964956;144.341519
83;-76.189321;149.106367
83;-72.665622;151.959536
83;-68.435295;151.880575
83;-65.223208;154.438698
83;-61.063775;153.800924
83;-58.153386;157.021426
83;-55.183977;160.499705
83;-53.591571;164.508496
83;-54.197615;168.351777
83;-56.024799;172.031857
83;-59.794976;173.410388
83;-61.770856;176.779243
83;-64.960050;179.096129
83;-64.843800;183.434601
83;-62.458437;186.610240
83;-62.213042;190.955893
83;-60.049124;194.510281
83;-56.479897;197.090819
83;-55.295620;201.552061
83;-54.079914;206.312256
83;-49.672873;207.984959
83;-45.660740;205.145171
83;-40.843210;203.806736
83;-36.828165;206.786570
83;-32.836126;209.797156
83;-28.486689;211.713744
83;-24.149518;210.943015
83;-21.810679;206.691742
83;-18.493446;203.347789
83;-14.290924;201.660966
83;-9.795176;199.956882
83;-5.561526;197.849942
83;-2.380795;194.208380
83;1.247049;190.767631
83;5.873756;189.753150
83;10.054355;188.962939
83;14.714781;189.273590
83;17.322622;193.399107
83;16.819967;197.885208
83;18.920557;201.485815
83;19.152590;205.152652
83;16.300235;207.481290
83;13.278723;209.410791
83;10.206773;210.033752
83;7.575838;207.824685
83;4.485780;207.490482
83;1.355212;206.261949
83;-0.895202;204.067789
83;-3.351009;201.990488
83;-4.570197;199.524327
83;-7.114258;198.565750
83;-9.668593;196.723681
83;-11.848510;194.631537
83;-14.755194;193.022984
83;-16.502699;190.136175
83;-18.388608;187.535172
83;-20.218300;184.771578
83;-23.434328;182.930421
83;-27.512757;183.339520
83;-30.219428;186.923381
83;-30.209452;191.542135
83;-31.934554;195.674568
83;-32.249597;199.859806
83;-33.314786;203.728100
83;-34.581107;207.129771
83;-33.470880;210.095464
83;-31.092944;212.407031
83;-30.169400;215.691429
83;-31.881243;218.373469
83;-32.272057;221.916395
83;-30.876910;225.404361
83;-28.780463;228.888118
83;-28.836071;232.707469
83;-29.172829;236.371876
83;-29.942921;239.873074
83;-31.127888;242.849784
83;-33.596562;244.181278
83;-36.059546;245.196310
83;-38.473064;245.043429
83;-40.763750;243.597589
83;-42.764045;241.327246
83;-44.237743;238.718867
83;-43.583021;236.292057
83;-42.511762;234.373107
83;-42.233988;232.030113
83;-41.553561;229.642051
83;-39.566507;228.946632
83;-38.189336;227.496322
83;-36.191056;227.413389
83;-34.236521;227.837410
83;-32.388078;229.226116
83;-29.916185;229.990740
83;-27.836024;230.799474
83;-25.922249;231.380394
83;-24.302603;232.553742
83;-22.310434;232.730559
83;-20.619828;231.661985
83;-18.668145;232.567268
83;-16.336995;233.716724
83;-15.524794;236.321000
83;-16.407738;238.961428
83;-18.727015;239.917133
83;-20.189481;242.402393
83;-23.051876;243.633135
83;-24.238457;246.279321
83;-26.287335;248.205014
83;-28.976301;248.795930
83;-31.164907;250.969638
83;-34.125808;251.751572
83;-35.174920;254.189055
83;-37.368389;255.014678
83;-39.083429;256.767500
83;-40.119068;259.330190
83;-41.791328;261.906153
83;-45.107320;262.260192
83;-47.620705;263.852192
83;-48.851064;267.042141
83;-49.171455;270.550568
83;-46.704210;273.451225
83;-47.662650;276.708599
83;-48.556478;279.504655
83;-46.767452;281.911505
83;-46.156041;284.615354
83;-44.690938;286.531473
83;-42.508769;287.019871
83;-40.515757;286.852829
83;-38.534530;287.126217
83;-36.536428;287.039092
83;-35.237920;285.517949
83;-34.072602;283.892515
83;-34.228254;281.690214
83;-33.652467;279.564880
83;-31.324301;278.473142
83;-29.604455;276.086638
83;-27.195636;274.610771
84;-44.627869;111.850326
84;-46.093886;113.406720
84;-46.137725;116.034588
84;-45.102058;118.090257
84;-43.029004;118.885134
84;-41.144935;119.587332
84;-38.670168;119.467299
84;-36.041372;119.527142
84;-33.838258;121.587624
84;-30.383508;121.461898
84;-27.605566;119.219180
84;-24.613586;120.186411
84;-22.971192;122.697746
84;-20.093636;123.951390
84;-16.651406;122.839975
84;-14.039056;120.261662
84;-12.512074;117.132204
84;-9.730873;115.700763
84;-7.255231;114.416195
84;-6.041044;112.094409
84;-4.330425;110.607637
84;-3.192470;108.091995
84;-4.120851;105.421526
84;-6.139464;104.178557
84;-8.335825;103.483822
84;-10.034541;102.428187
84;-11.892270;101.687347
84;-13.661918;100.755497
84;-16.096515;100.722608
84;-17.930491;99.924778
84;-19.702626;98.447156
84;-20.191746;96.164116
84;-21.807666;94.691972
84;-21.549336;92.708726
84;-19.543417;91.561068
84;-18.385668;89.930234
84;-19.122284;88.070826
84;-20.076846;86.313325
84;-21.003783;84.541098
84;-20.184266;82.716710
84;-20.299665;80.720042
84;-21.998598;79.664757
84;-23.993461;79.521496
84;-26.120794;78.310358
84;-28.306954;76.597943
84;-29.939457;74.838327
84;-31.663083;73.104940
84;-33.316010;71.163032
84;-33.997250;68.769861
84;-35.355354;66.906334
84;-37.395034;65.239768
84;-40.421819;65.546803
84;-43.064165;63.511911
84;-43.482502;60.297080
84;-46.291468;58.727184
84;-47.076984;55.146254
84;-47.095496;51.715857
84;-46.261212;48.520174
84;-48.174655;45.648569
84;-46.993283;42.415311
84;-46.581150;39.088697
84;-46.000657;35.947806
84;-45.668370;32.720068
84;-45.145733;29.814888
84;-46.498751;27.513042
84;-49.054368;26.342684
84;-51.221977;24.919047
84;-54.289607;25.063757
84;-57.424966;24.615201
84;-59.728174;26.125863
84;-61.859426;26.875132
84;-63.640184;27.785572
84;-64.864975;29.952481
84;-67.172488;30.380037
84;-69.131495;31.894178
84;-70.803807;33.151937
84;-72.635433;34.796407
84;-72.725999;37.147363
84;-74.395108;39.438448
84;-76.151343;41.533264
84;-77.394270;43.775771
84;-79.811891;44.301019
84;-81.836558;44.920960
84;-83.710795;45.870943
84;-84.373933;48.344501
84;-85.071856;50.810005
84;-85.700487;53.282623
84;-85.787634;55.381127
84;-84.927098;57.186529
84;-83.202744;58.199743
84;-81.237657;57.827676
84;-80.380013;56.020898
84;-78.526378;55.269874
84;-76.547375;54.980827
84;-74.729873;54.146151
84;-72.745221;53.310917
84;-70.460600;53.411753
84;-68.713945;54.386020
84;-67.847587;56.258844
84;-65.968380;56.943374
84;-64.001144;56.582841
84;-62.099571;57.202535
84;-60.157264;58.294642
84;-59.833539;60.495368
84;-58.015219;61.328263
84;-56.188422;62.370406
84;-54.173987;62.282625
84;-52.695231;63.629206
84;-52.988749;65.607550
84;-54.354208;67.068892
84;-54.911397;69.437470
84;-53.643119;70.983908
84;-51.728885;72.219062
84;-49.518147;72.233632
84;-47.476065;73.668005
84;-47.231084;75.697946
84;-47.201934;77.963409
84;-47.652836;80.355892
84;-45.975113;82.720157
84;-45.472086;85.717855
84;-46.391802;88.708762
84;-46.629761;91.966582
84;-45.175296;95.440198
84;-45.623842;98.765252
84;-43.974493;101.978664
84;-44.500146;105.521206
84;-46.275706;108.216157
84;-49.368290;108.280470
84;-52.198764;107.755554
84;-54.657365;107.965818
84;-56.488185;109.652481
84;-57.766479;111.339787
84;-59.947289;112.005756
84;-62.527776;112.273742
84;-64.866987;112.092718
84;-66.868647;112.156905
84;-68.072752;113.753818
84;-70.134322;114.826009
84;-71.427290;116.409642
84;-72.631443;118.006519
84;-74.517418;119.298265
84;-76.319490;121.261547
84;-78.429367;122.147541
84;-79.988080;123.400703
84;-82.296986;123.075417
84;-84.091417;122.091080
84;-85.611923;120.791825
84;-86.559709;119.030660
84;-88.613950;118.849897
84;-89.888327;117.308481
84;-91.470242;116.084739
84;-93.594881;115.128206
84;-96.177932;115.030266
84;-97.707378;113.556815
84;-97.365300;111.557495
84;-95.750860;110.376993
84;-93.750860;110.376636
84;-91.764505;110.609858
84;-89.962623;109.741975
84;-88.950228;108.017139
84;-86.989829;106.918568
84;-84.914048;106.375591
84;-82.914173;106.353260
84;-80.754877;105.202496
84;-78.695601;104.145398
84;-77.368159;102.460876
84;-76.158961;100.867815
84;-76.095128;98.436229
84;-74.146733;97.014045
84;-73.014572;94.984277
84;-71.039517;94.669381
84;-68.949288;93.570535
84;-66.893857;92.259553
84;-64.418664;91.326013
84;-62.103128;91.688606
84;-59.956826;90.035597
84;-59.751672;87.300480
84;-60.109573;84.424823
84;-60.041529;81.698085
84;-58.933518;79.024985
84;-60.447462;76.435446
84;-60.294597;73.820976
84;-60.968114;70.878429
84;-61.482331;68.115293
84;-63.772547;67.052770
84;-65.569210;64.858417
84;-67.603379;63.141027
84;-70.310531;63.570370
84;-73.426559;63.185203
84;-76.739774;62.520737
84;-79.621344;63.814672
84;-82.742105;65.522131
84;-86.779266;65.850504
84;-91.033854;65.305086
84;-95.151480;66.095338
84;-98.949867;67.545728
84;-101.550093;70.130011
84;-105.386186;71.136863
84;-109.553376;70.899489
84;-112.910669;73.972246
85;-42.668492;113.277769
85;-46.523506;113.060680
85;-50.139055;112.688762
85;-53.602720;113.243948
85;-57.309535;112.727848
85;-61.136801;114.379311
85;-64.949573;112.944178
85;-68.647365;113.741721
85;-72.047779;114.816622
85;-73.014919;118.080166
85;-75.055295;120.674780
85;-76.122725;124.150549
85;-77.291224;127.824371
85;-76.098540;131.350806
85;-72.515987;132.490031
85;-69.999145;135.413903
85;-68.414927;138.626130
85;-67.665969;142.038875
85;-65.836120;144.704853
85;-62.880993;145.172073
85;-60.983426;147.516299
85;-58.206285;148.467784
85;-55.151217;146.919053
85;-52.324046;146.161752
85;-48.929863;146.432989
85;-45.555589;145.401391
85;-43.940501;141.910623
85;-40.829881;139.072036
85;-36.483235;139.815017
85;-31.851070;141.043644
85;-27.187381;139.314188
85;-25.263106;134.699303
85;-20.768328;132.509103
85;-18.856195;127.889174
85;-19.653276;123.080213
85;-20.143394;118.104293
85;-24.082764;115.243587
85;-28.936361;115.962053
85;-33.663944;117.589921
85;-38.662801;117.483011
85;-41.888764;113.662910
85;-46.442842;113.057328
85;-48.569238;109.087646
85;-47.470919;104.882130
85;-46.804275;101.032322
85;-47.465080;96.845680
85;-50.343473;93.153612
85;-54.665807;93.366783
85;-57.878788;96.810407
85;-61.737264;99.849333
85;-66.347182;100.497270
85;-70.917530;100.035980
85;-75.224893;101.208190
85;-78.408295;103.887136
85;-81.294671;107.268347
85;-82.186400;111.521157
85;-83.638437;115.559684
85;-81.886703;119.590780
85;-77.344010;120.607745
85;-72.512127;119.322092
85;-69.283451;115.504285
85;-67.378781;111.048689
85;-64.653489;107.546257
85;-63.317401;103.145135
85;-66.077974;99.729934
85;-70.212800;98.511509
85;-73.784676;101.131194
85;-77.953401;101.030458
85;-81.531732;102.860154
85;-82.941402;106.560477
85;-84.555932;110.152638
85;-83.593682;114.220869
85;-79.730797;116.070779
85;-76.005021;118.450743
85;-72.151143;119.650728
85;-70.574075;123.746085
85;-68.604704;127.146214
85;-66.717526;131.015292
85;-67.758426;135.079530
85;-70.852174;137.295520
85;-74.409286;137.267898
85;-77.503248;138.420675
85;-80.215590;139.721950
85;-81.957561;142.086626
85;-84.324769;144.010031
85;-85.071914;146.658856
85;-83.148550;148.950865
85;-83.496834;152.264768
85;-82.670936;155.737395
85;-80.023908;157.653736
85;-77.053561;158.385874
85;-73.810135;158.852902
85;-70.745776;158.617011
85;-69.245899;155.944389
85;-69.350148;152.583758
85;-68.262127;149.768767
85;-68.364162;146.472790
85;-70.105808;143.872477
85;-71.399626;140.906905
85;-74.037641;138.684847
85;-77.499776;137.001298
85;-80.075975;134.693553
85;-82.717635;132.950660
85;-84.567396;130.880593
85;-85.749551;128.485319
85;-84.951095;125.439398
85;-84.401882;122.309633
85;-83.080407;119.086993
85;-82.287462;116.191743
85;-83.968470;114.076687
85;-86.393040;113.378855
85;-89.170864;112.524163
85;-91.227737;109.826442
85;-91.144910;106.491135
85;-91.927940;103.229193
85;-92.844818;99.495713
85;-95.667156;96.541388
85;-98.143045;93.467649
85;-98.356543;89.307031
85;-95.714065;86.002831
85;-91.845435;85.573610
85;-87.873693;86.768068
85;-84.032859;86.723843
85;-80.799657;85.682334
85;-77.598614;84.392506
85;-73.884334;84.486458
85;-70.717590;83.088260
85;-67.475557;82.067954
85;-64.449971;83.364671
85;-60.821619;82.819979
85;-57.426303;84.920804
85;-53.630382;86.500498
85;-49.591201;88.282859
85;-45.620786;90.064185
85;-41.270828;88.926259
85;-38.398866;85.527458
85;-38.562069;81.353907
85;-40.777982;77.594446
85;-41.722330;72.838968
85;-42.662747;67.928202
85;-41.400870;63.090055
85;-39.666008;58.400679
85;-42.554634;54.319522
85;-43.613413;49.715294
85;-48.042549;47.395216
85;-52.822329;46.564743
85;-54.936600;42.110694
85;-52.882408;37.552153
85;-51.466167;32.756920
85;-51.878007;27.773910
85;-52.165447;22.872935
85;-51.851405;18.195895
85;-51.015452;13.640054
85;-49.205150;9.134640
85;-49.714453;4.760374
85;-53.701381;2.319165
85;-58.087253;-0.060707
85;-62.176818;-2.426775
85;-66.315418;-5.232481
85;-71.315194;-5.185143
85;-75.759680;-5.919700
85;-80.304512;-4.922020
85;-84.688204;-4.832076
85;-88.744550;-4.357030
85;-92.432385;-4.334759
85;-95.501921;-3.434512
85;-98.427815;-5.499165
85;-102.276394;-6.580212
85;-106.150760;-8.516119
85;-110.293589;-9.057602
85;-114.292569;-6.914935
85;-115.686765;-3.057301
85;-117.025349;0.699989
85;-120.934136;1.632200
85;-124.970632;3.612423
85;-128.976440;4.131538
85;-133.023876;4.161901
85;-136.849974;3.105276
85;-140.116820;5.682100
85;-143.490061;7.422535
85;-145.469606;10.581783
85;-145.790839;14.570947
85;-147.414357;17.925425
85;-149.304891;21.130156
85;-149.665799;25.144913
85;-151.618829;28.311503
85;-151.440383;31.922473
85;-148.694317;33.543742
85;-145.633634;35.150161
85;-142.306088;33.727104
85;-140.590665;30.043905
85;-137.215418;28.758495
85;-133.218032;29.391920
85;-129.149099;30.783657
85;-125.636323;33.107119
85;-123.366178;36.259516
85;-122.250847;40.342718
85;-118.340395;41.792044
85;-114.611684;40.376466
85;-112.125272;36.781655
86;-44.244862;115.203589
86;-43.550300;117.717214
86;-43.687002;120.048457
86;-43.449462;122.461258
86;-43.103831;125.220182
86;-44.448628;127.364168
86;-46.977848;128.635287
86;-47.663941;131.710012
86;-46.448844;134.406017
86;-47.441906;137.082852
86;-49.173426;139.079186
86;-49.965093;141.972328
86;-51.206682;144.722886
86;-53.306118;146.387153
86;-53.305157;149.168182
86;-54.183898;151.643871
86;-53.314994;153.806391
86;-51.708192;155.407420
86;-51.733470;158.172873
86;-50.100453;160.724587
86;-49.778003;163.801775
86;-49.344758;167.318002
86;-47.450983;170.696892
86;-45.537541;173.772031
86;-45.609466;177.659035
86;-44.104532;181.401503
86;-39.956975;182.814871
86;-36.591926;185.344748
86;-32.746057;186.138805
86;-31.208942;189.898053
86;-27.964564;191.618414
86;-24.224051;190.132240
86;-21.068105;187.453454
86;-17.024648;187.225935
86;-12.672230;187.020689
86;-8.699848;184.233091
86;-6.988145;179.535211
86;-7.372028;174.844827
86;-9.604195;170.397485
86;-12.331012;166.510010
